dataset,regime,noise_type,noise_rate,seed,alpha,baseline_name,canonical_baseline_name,baseline_equivalence,method_family,method_source,gamma,score_name,threshold,threshold_direction,prop_n,prop_k,prop_coverage,prop_risk,cert_n,cert_k,cert_risk_ucb,cert_coverage_lcb,certified,certified_coverage_at_alpha,test_coverage,test_risk,delta_total,delta_risk,delta_coverage,delta_allocation,certificate_scope,n_certified_candidates,delta_risk_per_row,delta_coverage_per_row,reason,uses_test_for_selection,uses_certification_for_selection,selection_correction,is_primary_srcc,test_looks_good_but_not_certified,coverage_collapse,run_dir,model,epochs,delta,cert_risk_emp,cert_coverage_emp,test_n,test_k,test_accuracy_all,zero_error_min_cert_n,cert_n_minus_zero_error_min_n
cifar100,asym20,asymmetric,0.2,1,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,msp,0.8973472887984022,>=,1155,115,0.462,0.0995670995670995,1126,123,0.1257363967583538,0.4338818297662484,False,0.0,0.4507,0.0987353006434435,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed1,resnet18,120,0.05,0.1092362344582593,0.4504,4507.0,445.0,0.6529,29.0,1097.0
cifar100,asym20,asymmetric,0.2,2,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,894,1.0,0.3576,2500,916,0.3825606651366343,0.99880242475684,False,0.0,1.0,0.351,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_asym20_seed2,resnet18,120,,,,,,,,
cifar100,asym20,asymmetric,0.2,2,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.8703044166585507,<=,2500,894,1.0,0.3576,2500,916,0.4045925325146188,0.9960464409536964,False,0.0,0.9996,0.3508403361344537,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar100_asym20_seed2,resnet18,120,5e-05,0.3664,1.0,9996.0,3507.0,0.649,194.0,2306.0
cifar100,asym20,asymmetric,0.2,2,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,entropy,0.0253323738656879,<=,680,32,0.272,0.0470588235294117,684,48,0.0883991683339157,0.2589358693885343,False,0.0,0.2736,0.0486111111111111,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed2,resnet18,120,0.05,0.0701754385964912,0.2736,2736.0,133.0,0.649,59.0,625.0
cifar100,asym20,asymmetric,0.2,2,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,entropy,0.0253323738656879,<=,680,32,0.272,0.0470588235294117,684,48,0.0939062059418437,0.2547431060772127,False,0.0,0.2736,0.0486111111111111,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed2,resnet18,120,0.0166666666666666,0.0701754385964912,0.2736,2736.0,133.0,0.649,80.0,604.0
cifar100,asym20,asymmetric,0.2,2,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,1.0,entropy,0.0253323738656879,<=,680,32,0.272,0.0470588235294117,684,48,0.0939062059418437,0.2547431060772127,False,0.0,0.2736,0.0486111111111111,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,True,True,True,runs/srcc_cifar100_asym20_seed2,resnet18,120,0.0166666666666666,0.0701754385964912,0.2736,2736.0,133.0,0.649,80.0,604.0
cifar100,asym20,asymmetric,0.2,2,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,entropy,0.0253323738656879,<=,680,32,0.272,0.0470588235294117,684,48,0.0883991683339157,0.2589358693885343,False,0.0,0.2736,0.0486111111111111,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed2,resnet18,120,0.05,0.0701754385964912,0.2736,2736.0,133.0,0.649,59.0,625.0
cifar100,asym20,asymmetric,0.2,2,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,894,1.0,0.3576,2500,916,0.3825606651366343,0.99880242475684,False,0.0,1.0,0.351,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_asym20_seed2,resnet18,120,,,,,,,,
cifar100,asym20,asymmetric,0.2,2,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.0136733303928408,<=,542,21,0.2168,0.0387453874538745,533,25,0.0928214895733813,0.1823752404780673,True,0.1823752404780673,0.2136,0.0379213483146067,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_asym20_seed2,resnet18,120,5e-05,0.0469043151969981,0.2132,2136.0,81.0,0.649,94.0,439.0
cifar100,asym20,asymmetric,0.2,2,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,msp,0.903456963637902,>=,1104,110,0.4416,0.0996376811594202,1117,141,0.143757680670595,0.4302971834439662,False,0.0,0.443,0.0993227990970654,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed2,resnet18,120,0.05,0.126230975828111,0.4468,4430.0,440.0,0.649,29.0,1088.0
cifar100,asym20,asymmetric,0.2,2,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,msp,0.903456963637902,>=,1104,110,0.4416,0.0996376811594202,1117,141,0.1489664354584298,0.4255244357388017,False,0.0,0.443,0.0993227990970654,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed2,resnet18,120,0.0166666666666666,0.126230975828111,0.4468,4430.0,440.0,0.649,39.0,1078.0
cifar100,asym20,asymmetric,0.2,2,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.5,entropy,0.0253323738656879,<=,680,32,0.272,0.0470588235294117,684,48,0.0939062059418437,0.2547431060772127,True,0.2547431060772127,0.2736,0.0486111111111111,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_asym20_seed2,resnet18,120,0.0166666666666666,0.0701754385964912,0.2736,2736.0,133.0,0.649,39.0,645.0
cifar100,asym20,asymmetric,0.2,2,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,msp,0.903456963637902,>=,1104,110,0.4416,0.0996376811594202,1117,141,0.143757680670595,0.4302971834439662,False,0.0,0.443,0.0993227990970654,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed2,resnet18,120,0.05,0.126230975828111,0.4468,4430.0,440.0,0.649,29.0,1088.0
cifar100,clean,symmetric,0.0,0,0.05,clean_trained_upper_bound,clean_trained_upper_bound,,reference,reused_from_clean_upper_bound,0.5,entropy,0.0291238507550637,<=,1182,29,0.4728,0.0245346869712351,1116,35,0.0444292226269118,0.425126805229417,True,0.425126805229417,0.4626,0.0296152183311716,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,False,False,False,runs/srcc_cifar100_clean_seed0,resnet18,120,0.0166666666666666,0.0313620071684587,0.4464,4626.0,137.0,0.7714,80.0,1036.0
cifar100,clean,symmetric,0.0,0,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,567,1.0,0.2268,2500,604,0.2561021150750557,0.99880242475684,False,0.0,1.0,0.2286,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_clean_seed0,resnet18,120,,,,,,,,
cifar100,clean,symmetric,0.0,0,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,margin,0.9835765910570112,>=,1092,26,0.4368,0.0238095238095238,1042,26,0.0493435437964906,0.37864715505908,True,0.37864715505908,0.4314,0.0252665739452943,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_clean_seed0,resnet18,120,5e-05,0.0249520153550863,0.4168,4314.0,109.0,0.7714,194.0,848.0
cifar100,clean,symmetric,0.0,0,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.8715674941426079,>=,1506,74,0.6024,0.049136786188579,1471,89,0.0717377812787744,0.5719399321629388,False,0.0,0.5977,0.0523674083988623,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed0,resnet18,120,0.05,0.0605030591434398,0.5884,5977.0,313.0,0.7714,59.0,1412.0
cifar100,clean,symmetric,0.0,0,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.8715674941426079,>=,1506,74,0.6024,0.049136786188579,1471,89,0.0751148609789701,0.567146449852005,False,0.0,0.5977,0.0523674083988623,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed0,resnet18,120,0.0166666666666666,0.0605030591434398,0.5884,5977.0,313.0,0.7714,80.0,1391.0
cifar100,clean,symmetric,0.0,0,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.5,entropy,0.0291238507550637,<=,1182,29,0.4728,0.0245346869712351,1116,35,0.0444292226269118,0.425126805229417,True,0.425126805229417,0.4626,0.0296152183311716,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_clean_seed0,resnet18,120,0.0166666666666666,0.0313620071684587,0.4464,4626.0,137.0,0.7714,80.0,1036.0
cifar100,clean,symmetric,0.0,0,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.8715674941426079,>=,1506,74,0.6024,0.049136786188579,1471,89,0.0717377812787744,0.5719399321629388,False,0.0,0.5977,0.0523674083988623,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed0,resnet18,120,0.05,0.0605030591434398,0.5884,5977.0,313.0,0.7714,59.0,1412.0
cifar100,clean,symmetric,0.0,0,0.1,clean_trained_upper_bound,clean_trained_upper_bound,,reference,reused_from_clean_upper_bound,0.7,msp,0.8158553727067476,>=,1707,118,0.6828,0.0691271236086701,1670,129,0.0923227645475764,0.647539210708719,True,0.647539210708719,0.6715,0.0769918093819806,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,False,False,False,runs/srcc_cifar100_clean_seed0,resnet18,120,0.0166666666666666,0.0772455089820359,0.668,6715.0,517.0,0.7714,39.0,1631.0
cifar100,clean,symmetric,0.0,0,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,567,1.0,0.2268,2500,604,0.2561021150750557,0.99880242475684,False,0.0,1.0,0.2286,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_clean_seed0,resnet18,120,,,,,,,,
cifar100,clean,symmetric,0.0,0,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,margin,0.7652614718969278,>=,1669,105,0.6676,0.0629119233073696,1624,116,0.0994052592758685,0.6117068393927408,True,0.6117068393927408,0.658,0.0712765957446808,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_clean_seed0,resnet18,120,5e-05,0.0714285714285714,0.6496,6580.0,469.0,0.7714,94.0,1530.0
cifar100,clean,symmetric,0.0,0,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,msp,0.68135959974781,>=,1907,190,0.7628,0.0996329313057157,1869,197,0.1178179440452026,0.7328990626275687,False,0.0,0.7456,0.104881974248927,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed0,resnet18,120,0.05,0.1054039593365436,0.7476,7456.0,782.0,0.7714,29.0,1840.0
cifar100,clean,symmetric,0.0,0,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,msp,0.68135959974781,>=,1907,190,0.7628,0.0996329313057157,1869,197,0.1215086772821431,0.7285841210939821,False,0.0,0.7456,0.104881974248927,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed0,resnet18,120,0.0166666666666666,0.1054039593365436,0.7476,7456.0,782.0,0.7714,39.0,1830.0
cifar100,clean,symmetric,0.0,0,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.7,msp,0.8158553727067476,>=,1707,118,0.6828,0.0691271236086701,1670,129,0.0923227645475764,0.647539210708719,True,0.647539210708719,0.6715,0.0769918093819806,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_clean_seed0,resnet18,120,0.0166666666666666,0.0772455089820359,0.668,6715.0,517.0,0.7714,39.0,1631.0
cifar100,clean,symmetric,0.0,0,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,msp,0.68135959974781,>=,1907,190,0.7628,0.0996329313057157,1869,197,0.1178179440452026,0.7328990626275687,False,0.0,0.7456,0.104881974248927,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed0,resnet18,120,0.05,0.1054039593365436,0.7476,7456.0,782.0,0.7714,29.0,1840.0
cifar100,clean,symmetric,0.0,1,0.05,clean_trained_upper_bound,clean_trained_upper_bound,,reference,reused_from_clean_upper_bound,0.7,margin,0.9575223250707912,>=,1242,43,0.4968,0.0346215780998389,1260,41,0.0449057843331095,0.4825268284130296,True,0.4825268284130296,0.5035,0.0325719960278053,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,False,False,False,runs/srcc_cifar100_clean_seed1,resnet18,120,0.0166666666666666,0.0325396825396825,0.504,5035.0,164.0,0.7715,80.0,1180.0
cifar100,clean,symmetric,0.0,1,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,587,1.0,0.2348,2500,570,0.2422343014428472,0.99880242475684,False,0.0,1.0,0.2285,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_clean_seed1,resnet18,120,,,,,,,,
cifar100,clean,symmetric,0.0,1,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,msp,0.9866804871247552,>=,1067,26,0.4268,0.0243673851921274,1072,27,0.0492325118208174,0.390451363216762,True,0.390451363216762,0.4362,0.024530032095369,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_clean_seed1,resnet18,120,5e-05,0.0251865671641791,0.4288,4362.0,107.0,0.7715,194.0,878.0
cifar100,clean,symmetric,0.0,1,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.9047381808642064,>=,1406,67,0.5624,0.0476529160739687,1422,64,0.0551277556021906,0.5522543705160214,False,0.0,0.5666,0.0439463466290151,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_clean_seed1,resnet18,120,0.05,0.0450070323488045,0.5688,5666.0,249.0,0.7715,59.0,1363.0
cifar100,clean,symmetric,0.0,1,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.9047381808642064,>=,1406,67,0.5624,0.0476529160739687,1422,64,0.0581885244950702,0.547440397554583,False,0.0,0.5666,0.0439463466290151,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_clean_seed1,resnet18,120,0.0166666666666666,0.0450070323488045,0.5688,5666.0,249.0,0.7715,80.0,1342.0
cifar100,clean,symmetric,0.0,1,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.7,margin,0.9575223250707912,>=,1242,43,0.4968,0.0346215780998389,1260,41,0.0449057843331095,0.4825268284130296,True,0.4825268284130296,0.5035,0.0325719960278053,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_clean_seed1,resnet18,120,0.0166666666666666,0.0325396825396825,0.504,5035.0,164.0,0.7715,80.0,1180.0
cifar100,clean,symmetric,0.0,1,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.9047381808642064,>=,1406,67,0.5624,0.0476529160739687,1422,64,0.0551277556021906,0.5522543705160214,False,0.0,0.5666,0.0439463466290151,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_clean_seed1,resnet18,120,0.05,0.0450070323488045,0.5688,5666.0,249.0,0.7715,59.0,1363.0
cifar100,clean,symmetric,0.0,1,0.1,clean_trained_upper_bound,clean_trained_upper_bound,,reference,reused_from_clean_upper_bound,0.7,margin,0.7865070529331044,>=,1606,110,0.6424,0.0684931506849315,1627,99,0.0747080446678974,0.6301166185725529,True,0.6301166185725529,0.6442,0.0641105246817758,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,False,False,False,runs/srcc_cifar100_clean_seed1,resnet18,120,0.0166666666666666,0.0608481868469575,0.6508,6442.0,413.0,0.7715,39.0,1588.0
cifar100,clean,symmetric,0.0,1,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,587,1.0,0.2348,2500,570,0.2422343014428472,0.99880242475684,False,0.0,1.0,0.2285,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_clean_seed1,resnet18,120,,,,,,,,
cifar100,clean,symmetric,0.0,1,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,margin,0.7120726238507569,>=,1694,136,0.6776,0.0802833530106257,1700,119,0.097059756627723,0.6428028502350915,True,0.6428028502350915,0.6782,0.0751990563255676,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_clean_seed1,resnet18,120,5e-05,0.07,0.68,6782.0,510.0,0.7715,94.0,1606.0
cifar100,clean,symmetric,0.0,1,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.5628908681558165,>=,1832,183,0.7328,0.0998908296943231,1841,173,0.1059136772578916,0.7215052148176688,False,0.0,0.7341,0.0956272987331426,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_clean_seed1,resnet18,120,0.05,0.0939706681151548,0.7364,7341.0,702.0,0.7715,29.0,1812.0
cifar100,clean,symmetric,0.0,1,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.5628908681558165,>=,1832,183,0.7328,0.0998908296943231,1841,173,0.1094708355243065,0.7171360524112251,False,0.0,0.7341,0.0956272987331426,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_clean_seed1,resnet18,120,0.0166666666666666,0.0939706681151548,0.7364,7341.0,702.0,0.7715,39.0,1802.0
cifar100,clean,symmetric,0.0,1,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.7,margin,0.7865070529331044,>=,1606,110,0.6424,0.0684931506849315,1627,99,0.0747080446678974,0.6301166185725529,True,0.6301166185725529,0.6442,0.0641105246817758,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_clean_seed1,resnet18,120,0.0166666666666666,0.0608481868469575,0.6508,6442.0,413.0,0.7715,39.0,1588.0
cifar100,clean,symmetric,0.0,1,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.5628908681558165,>=,1832,183,0.7328,0.0998908296943231,1841,173,0.1059136772578916,0.7215052148176688,False,0.0,0.7341,0.0956272987331426,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_clean_seed1,resnet18,120,0.05,0.0939706681151548,0.7364,7341.0,702.0,0.7715,29.0,1812.0
cifar100,clean,symmetric,0.0,2,0.05,clean_trained_upper_bound,clean_trained_upper_bound,,reference,reused_from_clean_upper_bound,0.5,msp,0.9785138948983304,>=,1180,29,0.472,0.0245762711864406,1188,43,0.0495458809083638,0.4537913927172209,True,0.4537913927172209,0.4798,0.0293872446852855,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,False,False,False,runs/srcc_cifar100_clean_seed2,resnet18,120,0.0166666666666666,0.0361952861952862,0.4752,4798.0,141.0,0.7705,80.0,1108.0
cifar100,clean,symmetric,0.0,2,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,546,1.0,0.2184,2500,590,0.2503942494534368,0.99880242475684,False,0.0,1.0,0.2295,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_clean_seed2,resnet18,120,,,,,,,,
cifar100,clean,symmetric,0.0,2,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,margin,0.9934956040034516,>=,904,13,0.3616,0.0143805309734513,891,21,0.0499453016229568,0.3195937044012064,True,0.3195937044012064,0.3666,0.0150027277686852,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_clean_seed2,resnet18,120,5e-05,0.0235690235690235,0.3564,3666.0,55.0,0.7705,194.0,697.0
cifar100,clean,symmetric,0.0,2,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.8614816273178652,>=,1481,74,0.5924,0.049966239027684,1512,87,0.0683780024894926,0.588431858024107,False,0.0,0.6037,0.0526751697863177,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed2,resnet18,120,0.05,0.0575396825396825,0.6048,6037.0,318.0,0.7705,59.0,1453.0
cifar100,clean,symmetric,0.0,2,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.8614816273178652,>=,1481,74,0.5924,0.049966239027684,1512,87,0.0716379943166233,0.5836614848899104,False,0.0,0.6037,0.0526751697863177,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed2,resnet18,120,0.0166666666666666,0.0575396825396825,0.6048,6037.0,318.0,0.7705,80.0,1432.0
cifar100,clean,symmetric,0.0,2,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.5,msp,0.9785138948983304,>=,1180,29,0.472,0.0245762711864406,1188,43,0.0495458809083638,0.4537913927172209,True,0.4537913927172209,0.4798,0.0293872446852855,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_clean_seed2,resnet18,120,0.0166666666666666,0.0361952861952862,0.4752,4798.0,141.0,0.7705,80.0,1108.0
cifar100,clean,symmetric,0.0,2,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.8614816273178652,>=,1481,74,0.5924,0.049966239027684,1512,87,0.0683780024894926,0.588431858024107,False,0.0,0.6037,0.0526751697863177,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed2,resnet18,120,0.05,0.0575396825396825,0.6048,6037.0,318.0,0.7705,59.0,1453.0
