dataset,regime,noise_type,noise_rate,seed,alpha,gamma,score_name,requested_budget,actual_prop_size,actual_cert_size,subsample_seed,prop_n,prop_k,prop_coverage,prop_risk,cert_n,cert_k,cert_risk_ucb,cert_coverage_lcb,certified,certified_coverage_at_alpha,test_coverage,test_risk,reason,delta,delta_total,delta_risk,delta_coverage,delta_allocation,threshold,threshold_direction,cert_risk_emp,cert_coverage_emp,test_n,test_k,test_accuracy_all,certificate_scope,n_certified_candidates,zero_error_min_cert_n,cert_n_minus_zero_error_min_n,run_dir
cifar100,sym35,symmetric,0.35,0,0.05,1.0,entropy,1000,1000,1000,4,162,8,0.162,0.04938271604938271,162,15,0.1611807078889736,0.13507075564282778,False,0.0,0.1731,0.0779896013864818,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.02452882026024192,<=,0.09259259259259259,0.162,1731,135,0.5332,simultaneous_rows,3,94,68,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,margin,1000,1000,1000,4,96,2,0.096,0.020833333333333332,97,4,0.11747364634371558,0.0758196618565357,False,0.0,0.1086,0.05064456721915286,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9946309529363508,>=,0.041237113402061855,0.097,1086,55,0.5332,simultaneous_rows,3,94,3,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,margin,1000,1000,1000,4,101,3,0.101,0.0297029702970297,103,6,0.1381681358388824,0.08119004830284206,False,0.0,0.115,0.05391304347826087,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9936973815322306,>=,0.05825242718446602,0.103,1150,62,0.5332,simultaneous_rows,3,94,9,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,margin,1000,1000,1000,4,186,8,0.186,0.043010752688172046,176,16,0.15578533941001535,0.14807767260307222,False,0.0,0.1908,0.07651991614255765,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9722730944874786,>=,0.09090909090909091,0.176,1908,146,0.5332,simultaneous_rows,3,94,82,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,energy,1000,1000,1000,4,17,0,0.017,0.0,10,0,0.38044213374586433,0.004025105770774711,False,0.0,0.0203,0.034482758620689655,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-16.292870642531504,<=,0.0,0.01,203,7,0.5332,simultaneous_rows,3,94,-84,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,energy,1000,1000,1000,4,32,1,0.032,0.03125,34,1,0.18493231835963347,0.021751974566030133,False,0.0,0.0429,0.027972027972027972,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-14.745901203151615,<=,0.029411764705882353,0.034,429,12,0.5332,simultaneous_rows,3,94,-60,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,energy,1000,1000,1000,4,67,3,0.067,0.04477611940298507,70,4,0.16024123878847588,0.05201609978589714,False,0.0,0.079,0.05189873417721519,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-13.495456791540004,<=,0.05714285714285714,0.07,790,41,0.5332,simultaneous_rows,3,94,-24,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,maxlogit,1000,1000,1000,4,21,0,0.021,0.0,21,0,0.20385647155511133,0.011665786715440291,False,0.0,0.0293,0.030716723549488054,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,15.515342446600375,>=,0.0,0.021,293,9,0.5332,simultaneous_rows,3,94,-73,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,maxlogit,1000,1000,1000,4,31,1,0.031,0.03225806451612903,34,1,0.18493231835963347,0.021751974566030133,False,0.0,0.0428,0.028037383177570093,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,14.761732821057207,>=,0.029411764705882353,0.034,428,12,0.5332,simultaneous_rows,3,94,-60,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,maxlogit,1000,1000,1000,4,66,3,0.066,0.045454545454545456,68,4,0.16467958368060692,0.05028144717131419,False,0.0,0.0773,0.047865459249676584,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,13.51399150618836,>=,0.058823529411764705,0.068,773,37,0.5332,simultaneous_rows,3,94,-26,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,msp,1000,1000,1000,4,186,8,0.186,0.043010752688172046,177,16,0.1549371148615182,0.1490093813922469,False,0.0,0.1945,0.08020565552699228,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9787627918501424,>=,0.0903954802259887,0.177,1945,156,0.5332,simultaneous_rows,3,46,131,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,msp,1000,1000,1000,4,201,14,0.201,0.06965174129353234,194,19,0.16058918855290458,0.1648986643168669,False,0.0,0.2085,0.08393285371702638,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9735422880848964,>=,0.0979381443298969,0.194,2085,175,0.5332,simultaneous_rows,3,46,148,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,msp,1000,1000,1000,4,281,28,0.281,0.099644128113879,266,31,0.17166336889436468,0.23308904050309515,False,0.0,0.2926,0.11278195488721804,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.927533178888616,>=,0.11654135338345864,0.266,2926,330,0.5332,simultaneous_rows,3,46,220,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,entropy,1000,1000,1000,4,162,8,0.162,0.04938271604938271,162,15,0.1611807078889736,0.13507075564282778,False,0.0,0.1731,0.0779896013864818,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.02452882026024192,<=,0.09259259259259259,0.162,1731,135,0.5332,simultaneous_rows,3,46,116,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,entropy,1000,1000,1000,4,202,14,0.202,0.06930693069306931,194,19,0.16058918855290458,0.1648986643168669,False,0.0,0.2062,0.08292919495635305,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.03878929882262993,<=,0.0979381443298969,0.194,2062,171,0.5332,simultaneous_rows,3,46,148,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,entropy,1000,1000,1000,4,272,27,0.272,0.09926470588235294,258,29,0.16784029709916837,0.22544969883652935,False,0.0,0.2849,0.10670410670410671,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.08476973954419097,<=,0.1124031007751938,0.258,2849,304,0.5332,simultaneous_rows,3,46,212,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,margin,1000,1000,1000,4,186,8,0.186,0.043010752688172046,176,16,0.15578533941001535,0.14807767260307222,False,0.0,0.1908,0.07651991614255765,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9722730944874786,>=,0.09090909090909091,0.176,1908,146,0.5332,simultaneous_rows,3,46,130,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,margin,1000,1000,1000,4,216,13,0.216,0.06018518518518518,212,21,0.1587185270799584,0.18181882304229738,False,0.0,0.2296,0.08885017421602788,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9529406854241358,>=,0.09905660377358491,0.212,2296,204,0.5332,simultaneous_rows,3,46,166,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,margin,1000,1000,1000,4,291,29,0.291,0.09965635738831616,272,34,0.18068447724281086,0.23882776209569123,False,0.0,0.3031,0.11910260640052787,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.8913965829152604,>=,0.125,0.272,3031,361,0.5332,simultaneous_rows,3,46,226,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,energy,1000,1000,1000,4,67,3,0.067,0.04477611940298507,70,4,0.16024123878847588,0.05201609978589714,False,0.0,0.079,0.05189873417721519,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-13.495456791540004,<=,0.05714285714285714,0.07,790,41,0.5332,simultaneous_rows,3,46,24,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,energy,1000,1000,1000,4,122,8,0.122,0.06557377049180328,129,13,0.18151984204646363,0.10472094450038527,False,0.0,0.1394,0.08321377331420372,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-12.045785592992088,<=,0.10077519379844961,0.129,1394,116,0.5332,simultaneous_rows,3,46,83,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,energy,1000,1000,1000,4,242,24,0.242,0.09917355371900827,240,34,0.20388870246526178,0.20831464040895434,False,0.0,0.2456,0.126628664495114,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-10.407633745732586,<=,0.14166666666666666,0.24,2456,311,0.5332,simultaneous_rows,3,46,194,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,maxlogit,1000,1000,1000,4,66,3,0.066,0.045454545454545456,68,4,0.16467958368060692,0.05028144717131419,False,0.0,0.0773,0.047865459249676584,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,13.51399150618836,>=,0.058823529411764705,0.068,773,37,0.5332,simultaneous_rows,3,46,22,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,maxlogit,1000,1000,1000,4,121,8,0.121,0.06611570247933884,126,12,0.17582777114540216,0.10198663604547184,False,0.0,0.1375,0.08,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,12.059686893827354,>=,0.09523809523809523,0.126,1375,110,0.5332,simultaneous_rows,3,46,80,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,maxlogit,1000,1000,1000,4,241,24,0.241,0.0995850622406639,238,34,0.20553804118581642,0.2064154875020312,False,0.0,0.243,0.12263374485596708,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,10.365906654204556,>=,0.14285714285714285,0.238,2430,298,0.5332,simultaneous_rows,3,46,192,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,msp,1500,1500,1500,0,16,0,0.010666666666666666,0.0,21,0,0.20385647155511133,0.007766220589796741,False,0.0,0.0109,0.01834862385321101,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9999538846653973,>=,0.0,0.014,109,2,0.5332,simultaneous_rows,3,94,-73,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,msp,1500,1500,1500,0,159,5,0.106,0.031446540880503145,154,3,0.06527194300678522,0.08470072748141674,False,0.0,0.1081,0.04810360777058279,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9960134517598951,>=,0.01948051948051948,0.10266666666666667,1081,52,0.5332,simultaneous_rows,3,94,60,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,msp,1500,1500,1500,0,204,10,0.136,0.049019607843137254,190,9,0.09791000105631283,0.10683896602454211,False,0.0,0.1329,0.06170052671181339,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9931080141766245,>=,0.04736842105263158,0.12666666666666668,1329,82,0.5332,simultaneous_rows,3,94,96,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,entropy,1500,1500,1500,0,17,0,0.011333333333333334,0.0,24,0,0.1808424317563173,0.009267739554588702,False,0.0,0.0145,0.013793103448275862,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.0001977024404659232,<=,0.0,0.016,145,2,0.5332,simultaneous_rows,3,94,-70,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,entropy,1500,1500,1500,0,153,4,0.102,0.026143790849673203,152,3,0.06611016347342624,0.08347935033391117,False,0.0,0.1047,0.045845272206303724,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.007196420542704061,<=,0.019736842105263157,0.10133333333333333,1047,48,0.5332,simultaneous_rows,3,94,58,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,entropy,1500,1500,1500,0,205,10,0.13666666666666666,0.04878048780487805,195,11,0.10887821197405782,0.10993434893782288,False,0.0,0.1365,0.06153846153846154,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.013121268916665525,<=,0.05641025641025641,0.13,1365,84,0.5332,simultaneous_rows,3,94,101,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,margin,1500,1500,1500,0,16,0,0.010666666666666666,0.0,22,0,0.1955635115497617,0.008262865380839167,False,0.0,0.011,0.01818181818181818,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9999358003846484,>=,0.0,0.014666666666666666,110,2,0.5332,simultaneous_rows,3,94,-72,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,margin,1500,1500,1500,0,174,6,0.116,0.034482758620689655,159,3,0.06326650294358448,0.0877584276003705,False,0.0,0.1159,0.055220017256255395,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.993504338993207,>=,0.018867924528301886,0.106,1159,64,0.5332,simultaneous_rows,3,94,65,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,margin,1500,1500,1500,0,204,10,0.136,0.049019607843137254,185,9,0.10048294103436932,0.10374824492942264,False,0.0,0.1334,0.06221889055472264,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9905879232385357,>=,0.04864864864864865,0.12333333333333334,1334,83,0.5332,simultaneous_rows,3,94,91,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,energy,1500,1500,1500,0,25,0,0.016666666666666666,0.0,29,0,0.15217914564499468,0.011837441646653683,False,0.0,0.0208,0.03365384615384615,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-16.250734497089034,<=,0.0,0.019333333333333334,208,7,0.5332,simultaneous_rows,3,94,-65,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,energy,1500,1500,1500,0,25,0,0.016666666666666666,0.0,29,0,0.15217914564499468,0.011837441646653683,False,0.0,0.0208,0.03365384615384615,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-16.250734497089034,<=,0.0,0.019333333333333334,208,7,0.5332,simultaneous_rows,3,94,-65,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,energy,1500,1500,1500,0,40,2,0.02666666666666667,0.05,41,0,0.11020848035613517,0.018249449045519107,False,0.0,0.0293,0.030716723549488054,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-15.513523451747663,<=,0.0,0.027333333333333334,293,9,0.5332,simultaneous_rows,3,94,-53,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,maxlogit,1500,1500,1500,0,23,0,0.015333333333333332,0.0,27,0,0.16248366332196418,0.010800624416196052,False,0.0,0.0194,0.02577319587628866,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,16.367457011563122,>=,0.0,0.018,194,5,0.5332,simultaneous_rows,3,94,-67,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,maxlogit,1500,1500,1500,0,31,1,0.020666666666666667,0.03225806451612903,32,0,0.13895552166407366,0.013412080359758917,False,0.0,0.0239,0.03347280334728033,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,15.969237497933564,>=,0.0,0.021333333333333333,239,8,0.5332,simultaneous_rows,3,94,-62,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,maxlogit,1500,1500,1500,0,31,1,0.020666666666666667,0.03225806451612903,32,0,0.13895552166407366,0.013412080359758917,False,0.0,0.0239,0.03347280334728033,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,15.969237497933564,>=,0.0,0.021333333333333333,239,8,0.5332,simultaneous_rows,3,94,-62,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,msp,1500,1500,1500,0,204,10,0.136,0.049019607843137254,190,9,0.09791000105631283,0.10683896602454211,True,0.10683896602454211,0.1329,0.06170052671181339,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9931080141766245,>=,0.04736842105263158,0.12666666666666668,1329,82,0.5332,simultaneous_rows,3,46,144,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,msp,1500,1500,1500,0,241,16,0.16066666666666668,0.06639004149377593,228,13,0.10476494259513429,0.13047071088631162,False,0.0,0.1596,0.07080200501253132,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9885774226848671,>=,0.05701754385964912,0.152,1596,113,0.5332,simultaneous_rows,3,46,182,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,msp,1500,1500,1500,0,354,35,0.236,0.09887005649717515,317,27,0.12998476890133007,0.18659957134684121,False,0.0,0.2303,0.09031697785497178,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9652128427228742,>=,0.08517350157728706,0.21133333333333335,2303,208,0.5332,simultaneous_rows,3,46,271,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,entropy,1500,1500,1500,0,205,10,0.13666666666666666,0.04878048780487805,195,11,0.10887821197405782,0.10993434893782288,False,0.0,0.1365,0.06153846153846154,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.013121268916665525,<=,0.05641025641025641,0.13,1365,84,0.5332,simultaneous_rows,3,46,149,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,entropy,1500,1500,1500,0,258,18,0.172,0.06976744186046512,242,15,0.10927842908573478,0.13923375662228568,False,0.0,0.1721,0.0778617083091226,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.023999149638881685,<=,0.06198347107438017,0.16133333333333333,1721,134,0.5332,simultaneous_rows,3,46,196,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,entropy,1500,1500,1500,0,348,34,0.232,0.09770114942528736,309,26,0.1294374307366604,0.18151714273851502,False,0.0,0.2212,0.08996383363471971,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.04634952868281839,<=,0.08414239482200647,0.206,2212,199,0.5332,simultaneous_rows,3,46,263,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,margin,1500,1500,1500,0,204,10,0.136,0.049019607843137254,185,9,0.10048294103436932,0.10374824492942264,False,0.0,0.1334,0.06221889055472264,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9905879232385357,>=,0.04864864864864865,0.12333333333333334,1334,83,0.5332,simultaneous_rows,3,46,139,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,margin,1500,1500,1500,0,234,16,0.156,0.06837606837606838,226,12,0.10001925058877784,0.12922116941214862,False,0.0,0.1584,0.06881313131313131,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9849642546114686,>=,0.05309734513274336,0.15066666666666667,1584,109,0.5332,simultaneous_rows,3,46,180,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,margin,1500,1500,1500,0,369,36,0.246,0.0975609756097561,331,28,0.12818574672181005,0.19550924033373304,False,0.0,0.2381,0.09071818563628728,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9471870423306236,>=,0.08459214501510574,0.22066666666666668,2381,216,0.5332,simultaneous_rows,3,46,285,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,energy,1500,1500,1500,0,40,2,0.02666666666666667,0.05,41,0,0.11020848035613517,0.018249449045519107,False,0.0,0.0293,0.030716723549488054,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-15.513523451747663,<=,0.0,0.027333333333333334,293,9,0.5332,simultaneous_rows,3,46,-5,runs/srcc_cifar100_sym35_seed0
